word,dlt_stor
said.,0
“In,1
"2015,",2
we,1
don't,2
go,4
into,4
it,3
"thinking,",4
'This,4
is,2
going,2
to,2
be,2
"huge,'",3
just,1
getting,2
something,3
right,3
for,3
the,3
brand,2
at,2
this,2
time,2
of,2
year,1
and,1
something,1
we,1
hope,1
customers,1
really,1
love.”,0
The,1
department,1
store,2
John,2
Lewis,1
has,1
a,1
2015,1
Christmas,1
advertisement.,0
The,1
ad,1
shows,1
a,1
lonely,1
old,1
man,1
who,1
lives,1
on,1
the,1
moon.,0
The,1
"ad,",6
which,3
for,3
many,3
people,2
shows,2
that,2
the,3
Christmas,3
shopping,3
season,2
has,2
"begun,",2
aims,1
to,1
raise,2
hundreds,2
of,2
thousands,2
of,2
pounds,1
for,1
the,1
charity,1
Age,1
UK.,0
John,2
Lewis,1
will,1
also,1
encourage,2
staff,2
and,2
customers,1
to,1
care,1
for,1
elderly,1
people,1
who,1
might,1
be,1
alone,1
over,1
the,1
holiday.,0
The,1
department,1
store,1
has,1
spent,2
£7,4
million,1
on,1
a,1
campaign,1
that,1
includes,1
the,1
TV,1
"ad,",6
a,3
smartphone,3
game,2
and,2
"merchandise,",2
including,1
glow-in-the-dark,13
pyjamas.,0
It,1
will,1
also,1
build,1
areas,1
that,1
look,2
like,2
the,2
surface,2
of,2
the,2
moon,1
in,1
11,1
of,1
its,1
stores.,0
After,1
two,1
years,3
of,3
successful,3
ads,3
with,3
cute,3
animals,2
–,2
a,2
bear,2
and,2
"hare,",2
then,2
a,2
penguin,1
–,1
this,2
"time,",2
the,2
story,1
is,1
about,1
a,1
young,1
"girl,",4
"Lily,",2
who,1
sees,1
an,1
old,1
man,1
living,3
in,3
a,3
small,3
wooden,3
house,2
on,2
the,2
moon,1
through,1
her,1
telescope.,0
The,1
girl,1
first,1
tries,1
to,1
send,2
him,1
a,1
letter,1
and,1
a,1
note,1
via,1
bow,1
and,1
arrow.,0
"Then,",2
she,1
floats,2
him,1
a,1
present,1
of,1
a,1
telescope,1
tied,1
to,1
balloons.,0
This,1
finally,1
allows,2
them,1
to,1
make,1
contact.,0
The,1
ad's,3
message,1
is:,2
“Show,2
someone,1
they're,2
loved,1
this,1
Christmas.”,0
This,1
is,1
similar,2
to,2
Age,3
UK's,5
campaign:,2
“No,3
one,1
should,1
have,2
no,2
one,1
at,1
Christmas.”,0
Profits,3
from,3
three,3
products,2
–,2
a,2
"mug,",6
gift,3
tag,2
and,2
card,1
–,1
will,1
go,1
to,1
the,1
charity.,0
Rachel,3
"Swift,",4
head,2
of,2
marketing,2
at,2
John,2
"Lewis,",2
said,2
that,2
people,2
talk,3
about,3
charities,2
at,2
Christmas,1
and,1
the,2
ad,1
makes,2
you,1
think,1
about,1
someone,2
who,2
lives,2
on,2
your,2
street,1
that,1
might,1
not,1
see,1
anybody.,0
The,1
campaign,1
features,1
the,1
Oasis,1
track,1
Half,1
the,1
World,1
Away,1
sung,1
by,1
Norwegian,1
singer,1
Aurora.,0
The,1
ad,1
cost,2
£1,4
million,1
to,1
make.,0
The,1
moon,1
scenes,1
were,1
shot,2
at,2
the,2
Warner,2
Bros,2
"Studios,",4
where,2
the,3
Harry,4
Potter,3
films,2
were,2
"made,",2
and,1
the,2
specially,3
built,2
set,1
was,1
created,1
by,1
one,1
of,1
the,1
team,1
behind,1
the,1
latest,1
Star,2
Wars,1
"film,",2
The,1
Force,1
Awakens.,0
As,1
in,1
the,1
last,1
few,1
"years,",2
John,2
Lewis,1
showed,2
a,2
short,2
film,2
on,2
TV,2
and,2
social,2
media,1
using,3
the,3
hashtag,2
#OnTheMoon,3
before,1
it,1
showed,1
the,1
full,1
advertisement.,0
There,1
will,1
be,2
a,2
full,2
moon,3
on,3
Christmas,3
Day,3
2015,2
–,2
a,2
complete,2
"coincidence,",2
says,1
Swift.,0
In,1
"2014,",2
John,2
Lewis,1
also,1
spent,2
£7,4
million,1
on,1
a,1
campaign,1
with,1
a,1
penguin,1
and,1
a,1
young,1
boy,1
playing,1
together.,0
It,1
had,4
22,5
million,4
views,3
on,3
YouTube,2
by,2
the,2
first,2
week,2
of,2
January,1
–,1
more,2
than,1
the,1
16.6,2
million,1
views,1
of,1
Sainsbury's,3
ad,1
with,1
First,1
World,2
War,1
soldiers,1
sharing,1
a,1
bar,2
of,2
"chocolate,",2
the,2
UK's,3
second,1
most,2
popular,1
ad,1
of,1
2014.,0
Swift,1
said,1
that,1
in,2
2015,1
John,2
Lewis,1
wants,1
to,1
just,1
get,3
“something,6
right,3
for,3
the,3
company,2
at,2
this,2
time,2
of,2
year,1
and,1
do,1
something,1
we,1
hope,1
customers,1
really,1
love.”,0
When,1
Larry,2
Pizzi,1
first,1
heard,3
about,3
electric,3
bikes,2
nearly,3
20,3
years,2
"ago,",2
he,1
asked:,2
“Why,2
would,1
anyone,1
want,1
to,1
screw,3
up,2
a,2
bike,1
by,1
putting,2
a,2
motor,2
and,2
batteries,1
on,1
it?”,0
It's,2
a,1
question,1
that,1
still,1
puzzles,1
traditionalists.,0
Bicycle,1
shops,1
have,1
been,1
slow,2
to,2
stock,2
"e-bikes,",2
even,1
though,1
they,1
have,1
been,1
around,1
since,1
the,1
late,1
1990s.,0
Sales,2
in,2
the,2
US,1
have,1
been,1
modest.,0
"Pizzi,",6
who,3
is,3
now,3
CEO,3
of,3
Currie,3
"Technologies,",4
the,2
number,2
one,2
seller,2
of,2
e-bikes,2
in,2
the,2
"US,",2
believes,1
that's,2
about,1
to,1
change.,0
Others,2
in,2
the,2
industry,1
agree.,0
Familiar,1
brands,2
including,2
"Trek,",6
Raleigh,2
and,2
Specialized,2
all,1
offer,2
electric,2
models,1
and,1
they're,2
betting,1
the,2
market,1
is,1
about,1
to,1
take,1
off.,0
“We're,2
on,1
the,1
cusp,2
of,2
mainstream,2
"adoption,”",3
Pizzi,1
said.,0
“There,1
are,2
more,2
players,2
entering,2
the,2
"category,",2
it,1
"seems,",2
with,1
every,1
passing,1
month.”,0
The,1
US,1
is,1
an,1
outlier,1
when,1
it,1
comes,1
to,1
electric,1
bikes.,0
Nearly,1
32,1
million,1
e-bikes,1
were,1
sold,2
in,2
"2014,",2
the,1
vast,1
majority,2
in,2
"China,",2
where,1
they,1
are,1
primarily,1
used,1
for,1
transportation.,0
They,1
are,1
popular,2
in,2
much,2
of,2
"Europe,",2
too.,0
They're,2
common,2
in,2
the,2
Netherlands,2
and,2
Switzerland;,2
German,2
postal,2
workers,1
use,3
them,2
to,2
get,2
around,1
and,1
BMW,1
offers,2
one,1
for,1
about,1
"$3,000.",1
Electric,1
bikes,1
are,1
different,2
from,2
motorcycles,3
or,3
"mopeds,",4
which,2
rely,2
on,2
motorized,2
power;,2
they,1
are,1
bicycles,1
that,1
can,1
be,1
pedaled,1
with,1
–,1
or,1
without,1
–,1
assistance,1
from,1
an,1
electric,1
motor.,0
Riding,2
an,2
e-bike,1
feels,2
like,2
riding,3
a,3
conventional,3
bike,2
with,2
a,2
brisk,2
tailwind;,2
the,2
motor,1
helps,3
you,2
go,3
faster,2
or,2
climb,2
hills,1
but,1
it's,2
typically,1
not,1
the,1
primary,1
source,1
of,1
propulsion.,0
Unlike,1
"mopeds,",2
e-,1
bicycles,1
are,1
usually,1
permitted,2
on,2
bike,2
paths,1
and,1
they,1
can't,2
travel,2
faster,2
than,1
20mph.,1
To,1
"succeed,",2
the,2
electric,2
bike,2
business,2
in,2
the,2
US,1
must,1
clear,1
"legal,",6
cultural,2
and,2
financial,1
hurdles.,0
E-bikes,3
are,1
banned,2
in,2
some,2
"states,",4
including,2
New,2
"York,",2
although,1
the,2
law,1
isn't,2
strictly,1
enforced.,0
Traditionalists,2
who,2
own,3
and,3
staff,2
bike,2
shops,1
don't,2
like,1
putting,3
motors,2
on,2
"bicycles,",2
"citing,",4
among,2
other,2
"things,",2
the,1
added,1
weight.,0
Some,1
e-bikes,1
are,1
close,1
to,1
30kg.,0
E-bikes,3
are,1
also,1
pricey.,0
While,1
low-end,6
models,1
sell,3
for,3
as,3
little,2
as,2
"$700,",4
Court,3
"Rye,",4
the,2
founder,2
and,2
editor,2
of,2
"ElectricBikeReview.com,",4
a,2
popular,2
"website,",2
says,1
riders,1
should,1
expect,1
to,1
pay,2
at,3
least,2
"$1,500",3
for,1
a,1
quality,1
e-bike,1
with,1
a,1
good,1
battery.,0
Top-of-the-line,11
models,1
cost,1
more,3
than,2
twice,1
that.,0
The,1
companies,2
that,2
make,3
and,3
sell,2
e-bikes,1
say,1
they,1
can,1
overcome,1
those,1
obstacles.,0
E-bike,3
"technology,",4
particularly,2
the,2
"batteries,",2
is,1
improving.,0
“Batteries,1
are,1
getting,4
"smaller,",6
they're,6
getting,3
"lighter,",4
they're,4
getting,3
more,3
reliable,2
and,2
they,2
are,2
lasting,2
"longer,”",3
says,1
Don,2
"DiCostanza,",2
the,1
founder,1
and,1
CEO,1
of,1
"Pedego,",2
an,1
electric,1
bikemaker,1
and,1
retailer.,0
Big,1
companies,2
like,2
Bosch,2
and,2
Shimano,1
are,1
entering,1
the,1
"business,",2
which,1
should,1
help,1
erode,2
resistance,1
from,1
bike,1
shops.,0
In,1
the,1
"meantime,",2
lobbying,2
efforts,1
are,1
underway,1
to,1
permit,2
the,2
use,2
of,2
e-bikes,1
everywhere.,0
Perhaps,1
most,1
"importantly,",2
as,2
more,3
cities,2
build,3
cycling,3
"infrastructure,",4
including,2
dedicated,2
bike,2
"lanes,",2
bicycle,2
commuting,1
has,1
become,1
more,1
popular.,0
As,1
the,2
US,2
Census,2
Bureau,1
reported,2
in,2
"2014,",2
the,2
number,2
of,2
bike,2
commuters,1
grew,4
from,4
about,4
"488,000",3
in,3
2000,2
to,2
"786,000",1
in,1
2012.,0
Electric,1
bikes,1
make,3
commuting,2
more,2
practical,2
–,2
and,2
fun,1
–,1
by,1
easing,1
worry,1
about,1
"hills,",4
headwinds,1
and,1
fatigue.,0
Most,2
of,2
our,2
customers,1
are,1
“aging,2
baby,1
boomers,2
who,2
want,2
to,2
rekindle,2
the,2
experience,2
they,2
had,2
as,2
a,2
"kid,”",3
says,1
Pedego's,3
Don,1
DiCostanza.,0
“The,1
main,1
reason,2
they,2
stopped,2
riding,2
bikes,1
was,1
because,2
of,1
hills.”,0
Pedego,1
has,1
opened,3
nearly,4
60,3
stores,2
in,2
the,2
US,1
and,1
it,1
has,1
sold,2
bikes,1
to,1
tour,1
companies,1
in,1
San,3
Francisco,2
and,2
"Washington,",2
DC.,0
"ElectroBike,",4
which,2
operates,2
30,2
stores,2
in,2
"Mexico,",2
opened,3
its,3
first,3
American,3
store,3
in,3
Venice,3
"Beach,",6
California,2
in,2
the,2
autumn,2
of,2
2014,1
and,1
hopes,1
to,1
grow,2
to,2
25,2
US,2
stores,1
in,1
a,1
year.,0
CEO,2
Craig,2
Anderson,1
says:,2
“We,2
want,2
to,2
help,2
reduce,2
"traffic,",2
help,1
reduce,2
our,2
carbon,2
footprint,1
and,1
promote,1
a,1
healthy,1
lifestyle.”,0
Startups,2
like,2
Pedego,2
and,2
ElectroBike,1
will,1
have,1
to,1
compete,1
with,1
big,1
companies,2
like,2
Trek,2
and,2
"Currie,",2
"which,",2
in,2
"2012,",2
was,1
acquired,1
by,1
"Accell,",2
a,1
public,1
company,2
based,2
in,2
the,2
Netherlands,1
that,1
is,1
Europe's,3
market,1
leader,1
in,1
e-bikes.,0
Accell,1
owns,1
the,1
Raleigh,1
"brand,",2
as,3
well,2
as,1
"Haibike,",2
an,1
award-winning,5
German,1
electric,1
bike.,0
“Accell,1
has,2
great,2
expectations,2
about,2
e-bikes,2
in,2
North,2
"America,”",3
Currie's,5
Larry,2
Pizzi,1
says.,0
“While,1
baby,2
boomers,1
are,1
still,1
a,1
very,2
important,1
"segment,",2
we're,2
finding,1
that,1
a,2
lot,2
of,2
younger,2
people,1
are,1
now,1
using,3
e-bikes,2
for,2
"transportation,",2
instead,2
of,1
cars.”,0
Accell's,3
Yuba,1
brand,1
even,1
sells,2
a,2
cargo,2
bike,1
with,1
a,1
stronger,1
motor,1
and,1
rear,1
rack.,0
“You,1
can,1
carry,2
two,2
"children,”",3
says,1
Pizzi.,0
“You,1
can,1
carry,1
45kg,2
of,1
shopping.,0
It's,2
a,1
minivan,1
alternative.”,0
When,1
Larry,2
Pizzi,1
first,1
heard,3
about,3
electric,3
bikes,2
nearly,3
20,3
years,2
"ago,",2
he,1
asked:,2
“Why,2
would,1
anyone,1
want,1
to,1
spoil,2
a,2
bike,1
by,1
putting,2
a,2
motor,2
and,2
batteries,1
on,1
it?”,0
It's,2
a,1
question,1
that,1
some,2
people,1
still,1
ask.,0
Many,1
bicycle,1
shops,2
in,2
the,2
US,1
do,1
not,1
sell,1
e-bikes.,0
Pizzi,1
is,1
CEO,1
of,1
Currie,1
"Technologies,",2
the,1
number,1
one,1
seller,1
of,1
e-bikes,1
in,1
the,1
US.,0
He,1
believes,1
that,1
things,1
will,1
change,1
very,1
soon.,0
Other,1
people,2
who,2
sell,2
bikes,1
agree.,0
Familiar,1
brands,2
including,2
"Trek,",6
Raleigh,2
and,2
Specialized,2
all,1
offer,2
electric,2
bikes,1
and,1
they,1
believe,1
that,1
the,2
market,1
is,1
going,1
to,1
grow.,0
The,1
US,1
is,1
different,2
from,2
other,2
countries,1
when,1
it,1
comes,1
to,1
electric,1
bikes.,0
Nearly,1
32,1
million,1
e-bikes,1
were,1
sold,2
in,2
"2014,",2
most,2
of,2
them,1
in,1
"China,",2
where,1
people,1
mostly,1
use,2
them,1
for,1
transportation.,0
They,1
are,1
popular,2
in,2
many,2
parts,2
of,2
"Europe,",2
too.,0
They're,2
common,2
in,2
the,2
Netherlands,2
and,2
Switzerland;,2
German,2
postal,2
workers,1
use,2
them,1
and,1
BMW,1
sells,2
one,1
for,1
about,1
"$3,000.",1
Electric,1
bikes,1
are,1
different,2
from,2
motorcycles,3
or,3
"mopeds,",4
which,2
use,2
motors;,2
you,1
pedal,2
an,2
electric,2
bike,1
with,1
–,1
or,1
without,1
–,1
help,1
from,1
an,1
electric,1
motor.,0
Riding,2
an,2
e-bike,1
feels,2
like,2
riding,3
a,3
normal,3
bike,2
with,2
a,2
strong,2
wind,2
behind,2
you;,2
the,2
motor,1
just,1
helps,2
you,1
go,2
faster,1
or,1
climb,1
hills.,0
Unlike,1
"mopeds,",2
you,1
can,1
usually,1
ride,3
e-bicycles,2
on,2
bike,2
lanes,1
and,1
they,1
can't,2
travel,2
faster,2
than,1
20mph.,1
To,1
"succeed,",2
the,2
electric,2
bike,2
business,2
in,2
the,2
US,1
must,1
overcome,1
"legal,",6
cultural,2
and,2
financial,1
challenges.,0
E-bikes,3
are,1
banned,1
in,1
some,1
states,2
in,2
the,2
"US,",2
including,1
New,1
York.,0
Some,1
bike,1
shops,1
don't,2
like,1
putting,3
motors,2
on,2
bicycles,1
because,1
it,1
makes,2
them,1
too,1
heavy.,0
Some,1
e-bikes,1
weigh,1
nearly,1
30kg.,0
E-bikes,3
are,1
also,1
expensive.,0
While,1
cheap,2
bikes,1
sell,2
for,2
just,2
"$700,",4
you,1
will,1
pay,2
at,3
least,2
"$1,500",3
for,1
a,1
quality,1
e-bike,1
with,1
a,1
good,1
battery.,0
The,1
best,1
bikes,1
cost,1
more,2
than,1
"$3,000.",1
The,1
companies,2
that,2
make,3
and,3
sell,2
e-bikes,1
say,1
they,1
can,1
deal,1
with,1
those,1
challenges.,0
E-bike,3
"technology,",4
particularly,2
the,2
"batteries,",2
is,1
improving.,0
“Batteries,1
are,1
getting,4
"smaller,",6
they're,6
getting,3
"lighter,",4
they're,4
getting,3
more,3
reliable,2
and,2
they,2
are,2
lasting,2
"longer,”",3
says,1
Don,2
"DiCostanza,",2
the,1
CEO,1
of,1
"Pedego,",4
an,2
electric,2
bikemaker,1
and,1
retailer.,0
Perhaps,1
most,1
"importantly,",2
more,2
cities,1
are,1
building,2
bike,2
lanes,1
so,1
bicycle,2
commuting,1
has,1
become,1
more,1
popular.,0
As,1
the,2
US,2
Census,2
Bureau,1
reported,2
in,2
"2014,",2
the,2
number,2
of,2
bike,2
commuters,1
grew,4
from,4
about,4
"488,000",3
in,3
2000,2
to,2
"786,000",1
in,1
2012.,0
Electric,1
bikes,1
make,3
commuting,2
more,2
practical,2
–,2
and,2
fun,1
–,1
because,1
people,1
don't,2
have,1
to,1
worry,1
about,1
"hills,",4
strong,2
winds,1
and,1
tiredness.,0
Most,2
of,2
our,2
customers,1
are,1
“baby,2
boomers,2
who,2
want,2
to,2
have,2
the,2
cycling,2
experience,2
they,2
had,2
as,2
a,2
"kid,”",3
says,1
Pedego's,3
Don,1
DiCostanza.,0
“The,1
main,1
reason,2
they,2
stopped,2
riding,2
bikes,1
was,1
because,2
of,1
hills.”,0
Pedego,1
has,1
opened,2
nearly,3
60,2
stores,1
in,1
the,1
US.,0
ElectroBike,1
has,1
30,1
stores,1
in,1
Mexico.,0
It,1
opened,4
its,4
first,4
American,4
store,3
in,3
Venice,3
"Beach,",6
California,2
in,2
2014,1
and,1
hopes,1
to,1
have,2
25,2
US,2
stores,1
in,1
a,1
year.,0
CEO,2
Craig,2
Anderson,1
says:,2
“We,2
want,2
to,2
help,2
reduce,2
"traffic,",2
help,1
reduce,2
our,2
carbon,2
footprint,1
and,1
encourage,1
a,1
healthy,1
lifestyle.”,0
He,1
tells,2
customers:,2
“Ride,4
this,3
bike,2
once,1
and,1
try,1
not,1
to,1
smile.”,0
Startups,2
like,2
Pedego,2
and,2
ElectroBike,1
will,1
have,1
to,1
compete,1
with,1
big,1
companies,1
like,1
"Trek,",6
"Currie,",4
and,2
Accell,1
-,1
the,1
market,1
leader,1
in,1
e-bikes,1
in,1
Europe.,0
Accell,1
owns,1
the,1
Raleigh,1
"brand,",2
as,3
well,2
as,1
"Haibike,",2
an,1
award-winning,5
German,1
electric,1
bike.,0
Currie's,3
Larry,2
Pizzi,1
thinks,1
that,1
e-bikes,1
will,1
become,1
popular,1
in,1
North,1
America.,0
Pizzi,1
says,2
“Baby,5
boomers,2
are,2
still,2
very,2
"important,",2
but,1
also,1
a,2
lot,2
of,2
young,2
people,1
are,1
now,1
using,3
e-bikes,2
for,2
"transportation,",2
instead,2
of,1
cars.”,0
There,1
is,2
even,1
a,1
cargo,1
bike,1
with,1
a,1
stronger,1
motor,2
and,2
rack,1
at,1
the,1
back.,0
“You,1
can,1
carry,2
two,2
"children,”",3
says,1
Pizzi.,0
“You,1
can,1
carry,1
45kg,2
of,1
shopping.,0
It's,2
a,1
minivan,1
alternative.”,0
Benjamin,2
Carle,1
is,1
96.9%,3
made,2
in,2
"France,",2
right,2
down,1
to,1
his,1
underpants,1
and,1
socks.,0
"Unfortunately,",2
six,2
Ikea,2
"forks,",6
a,3
Chinese,3
guitar,2
and,2
unsourced,2
wall,2
paint,1
stopped,3
him,2
being,2
declared,2
a,2
100%,6
economic,2
"patriot,",2
but,1
nobody,1
is,1
perfect.,0
"Carle,",4
"26,",2
set,3
"out,",4
in,2
"2013,",2
to,1
see,1
if,1
it,1
was,1
possible,1
to,1
live,1
using,3
only,3
French-made,11
products,2
for,2
ten,2
months,1
as,1
part,1
of,1
a,1
television,1
documentary.,0
The,1
idea,1
was,1
triggered,1
by,1
the,1
Minister,1
for,1
Economic,2
Renewal,2
Arnaud,3
Montebourg's,3
call,1
for,1
the,2
public,1
to,1
buy,2
French,1
to,1
save,1
the,2
country's,3
industrial,2
production,1
sector.,0
The,1
experiment,1
cost,2
Carle,1
his,1
"smartphone,",10
"television,",8
refrigerator,4
(all,8
made,4
in,4
China);,9
his,3
spectacles,3
(Italian);,9
his,2
underpants,2
(Moroccan);,5
morning,1
coffee,2
(Guatemalan),4
and,1
his,1
adored,1
David,2
Bowie,1
music,1
(British).,1
"Fortunately,",2
his,2
long-suffering,8
"girlfriend,",10
"Anaïs,",8
and,4
"cat,",6
"Loon,",4
(both,4
French),2
stuck,1
with,1
him.,0
“Politicians,1
say,2
all,2
sorts,2
of,2
things,1
and,1
expect,2
us,1
to,1
go,2
along,1
with,1
it.,0
I,1
wanted,2
to,2
see,2
if,2
it,2
was,2
possible,3
and,3
feasible,2
to,2
do,2
what,2
the,3
minister,2
was,2
asking,3
us,2
to,2
do;,2
to,2
hold,3
him,2
to,2
account,2
for,2
his,2
"words,”",3
Carle,1
told,3
the,3
Guardian,2
over,2
a,2
non-French,2
coffee,2
in,2
a,2
Parisian,2
café,1
after,1
finishing,1
his,1
documentary.,0
He,1
set,4
just,5
three,4
rules,3
for,3
himself:,4
eat,3
only,3
foods,3
produced,3
in,3
"France,",4
eliminate,2
contact,2
with,2
foreign-made,8
goods,1
and,1
do,3
so,2
on,2
"€1,800",5
a,2
month,1
(above,2
the,1
minimum,1
wage,2
of,2
"€1,430",3
to,1
cover,1
the,1
extra,1
expense,1
of,1
living,1
in,1
Paris).,0
The,1
journalist,1
was,1
shocked,1
to,1
find,2
out,1
at,1
the,1
start,1
of,1
the,1
experiment,1
that,1
only,2
4.5%,4
of,2
the,2
contents,2
of,2
his,2
flat,1
were,1
made,2
nationally,1
–,1
and,1
that,1
the,2
rest,1
would,1
have,1
to,1
"go,",2
including,1
the,1
lightbulbs,2
(China),4
and,1
green,1
beans,1
(Kenya).,1
The,1
removal,1
men,1
left,2
Carle's,5
home,1
almost,1
bare.,0
Left,1
without,2
a,2
refrigerator,3
(none,6
are,3
made,3
in,3
France),4
or,2
nail,2
"clippers,",2
he,1
was,1
forced,2
to,2
chill,3
his,3
food,2
on,2
the,2
window,2
ledge,1
and,1
saw,2
at,2
his,2
toenails,1
with,1
a,1
penknife.,0
His,1
foreign-made,5
"clothes,",4
down,2
to,2
his,2
"underwear,",2
were,1
replaced,1
with,1
more,2
expensive,1
alternatives:,2
French-produced,5
underpants,5
"(€26),",22
socks,4
"(€9),",16
polo,3
shirt,3
"(€75),",11
espadrille,2
sandals,2
(,2
"€26),",4
but,1
no,1
jeans,1
as,1
none,1
are,1
produced,1
in,1
France.,0
During,1
the,1
"experiment,",2
Carle,1
scoured,3
supermarket,3
shelves,2
for,2
100%,5
French-made,8
"products,",4
learned,2
to,2
cook,2
seasonal,2
fruit,3
and,3
vegetables,2
grown,2
in,2
"France,",2
proudly,1
brushed,2
his,2
teeth,1
with,1
the,1
last,1
toothbrush,1
made,2
in,2
France,1
by,1
a,1
company,2
in,2
Picardie,1
employing,2
29,2
people,2
and,2
hand-washed,8
his,2
smalls,1
until,1
he,1
found,1
the,1
last,1
French-made,5
washing,1
machine,1
"(which,",3
being,2
top,2
"opening,",2
would,1
not,1
fit,1
under,1
the,1
kitchen,1
counter).,0
Going,3
out,2
with,2
friends,1
was,2
problematic,1
–,1
no,1
American,1
"films,",4
no,2
Belgian,2
"beer,",2
no,1
sushi,1
or,1
pizza.,0
Staying,3
"home,",4
with,2
no,2
sofa,2
for,2
the,2
first,2
few,2
months,2
and,2
no,2
"television,",2
meant,1
listening,2
to,2
crooner,2
Michel,2
Sardou,1
and,1
reading,1
French,1
novels.,0
French,1
wine,1
"was,",2
of,2
"course,",2
allowed,1
and,1
French-,4
Canadian,1
singer,2
Céline,2
"Dion,",2
but,2
"not,",4
according,3
to,2
his,2
"advisers,",2
French,1
bands,1
such,2
as,1
Daft,2
"Punk,",2
who,1
sing,1
in,1
English.,0
Unable,2
to,2
use,3
his,3
British-made,11
bicycle,3
or,3
even,3
a,3
French,3
car,2
after,2
discovering,2
the,2
only,2
affordable,2
"Peugeot,",2
Renault,3
and,3
Citroën,2
models,1
are,1
mostly,1
made,2
"overseas,",2
Carle,1
invested,1
in,1
a,1
fug-emitting,5
orange,1
Mobylette,1
moped.,0
The,1
last,1
things,2
to,2
go,1
were,1
the,1
"computer,",2
replaced,1
by,1
a,1
"Qooq,",2
a,1
recipe,1
tablet,1
that,1
connects,2
–,2
slowly,1
–,1
to,1
the,1
internet,2
and,2
the,2
"iPhone,",2
swapped,1
for,1
an,1
old,1
Sagem,1
mobile.,0
The,1
documentary,1
shows,2
Carle,1
–,1
realizing,2
he,2
is,2
addicted,2
to,2
his,2
iPhone,1
–,1
smashing,3
it,2
with,2
a,2
brand-,6
new,3
French-made,8
Tefal,2
"saucepan,",2
while,1
his,2
girlfriend,1
shrieks:,2
“Are,2
you,1
crazy?,0
Those,1
are,1
new,1
pans!”,0
Carle,1
tells,2
viewers,1
his,2
aim,1
is,1
to,1
“save,2
the,1
French,1
economy.,0
After,1
"all,",2
I,1
like,1
Mission,1
Impossible.”,0
He,1
admits,1
the,2
experiment,1
was,1
part,1
serious,1
and,1
part,1
jest.,0
At,1
one,1
"point,",2
he,1
consults,3
a,3
French,3
language,3
expert,2
to,2
check,2
if,2
he,2
should,2
keep,2
using,2
“cool”,6
and,2
other,2
Anglicisms,1
–,1
he,1
was,1
advised,1
to,1
swap,2
it,1
for,1
the,1
nearest,1
French,1
equivalent:,2
“chouette.”,1
On,1
discovering,2
France,1
makes,3
no,3
refrigerators,4
(apart,8
from,4
wine,4
coolers),6
or,3
"televisions,",4
but,2
is,2
big,2
in,2
airplane,2
seats,2
and,2
"windmills,",2
he,1
sighs,1
and,1
says:,2
“Great.,1
Nothing,1
that,1
will,1
fit,1
into,1
my,1
apartment.”,0
At,1
the,1
end,2
of,2
the,2
"experiment,",2
Carle,1
takes,3
out,2
a,2
bank,2
loan,1
to,1
refurnish,2
his,2
home,1
and,1
clothe,1
himself.,0
A,1
special,1
“auditor”,3
declares,4
him,3
96.9%,5
“made,4
in,2
France”,2
and,1
Montebourg,1
visits,1
to,1
present,2
him,1
with,1
a,1
medal.,0
Carle's,3
conclusion:,2
“It's,3
not,1
entirely,1
possible,1
or,1
even,1
desirable,1
to,1
live,2
100%,5
‘made,4
in,2
"France,'",3
particularly,1
in,1
terms,1
of,1
new,1
technology.”,0
But,1
that,1
wasn't,2
the,1
point.,0
“This,1
wasn't,2
about,1
French,1
nationalism,1
or,1
patriotism.,0
It,1
was,1
trying,2
to,2
show,2
that,2
we,2
should,2
reflect,2
about,2
the,2
way,2
we,2
consume,2
and,2
make,2
different,2
"choices,",2
and,1
that,1
applies,1
in,1
all,1
countries.,0
If,1
we,1
want,2
to,2
save,2
jobs,2
and,2
"industries,",2
wherever,2
we,2
"are,",2
we,1
might,1
think,1
about,1
supporting,1
them.”,0
According,2
to,1
"Carle,",2
“A,3
T-shirt,5
is,1
more,1
expensive,2
in,2
France,1
but,1
I,1
can,1
be,1
sure,1
it,1
has,1
been,1
produced,1
by,1
workers,1
who,1
are,1
correctly,1
paid,1
and,1
have,1
good,1
working,1
conditions.,0
I,1
cannot,2
be,1
sure,1
about,1
a,1
cheaper,1
T-shirt,3
produced,1
in,1
Asia,1
or,1
Morocco.”,0
He,1
added:,2
“It's,3
hypocrisy,1
to,1
go,2
around,1
blaming,3
capitalists,2
for,2
a,3
country's,5
economic,2
decline,1
when,1
people,1
could,1
be,1
doing,2
more,1
as,1
consumers.”,0
Carle,1
says,1
he,1
hopes,1
to,1
continue,1
supporting,1
French,1
industry,2
and,2
